0.39355493571772704,0.10694593176050349,1.0
-0.3216592280490249,-0.1715434066653816,-1.0
-0.5365640202510322,-0.7157368552308412,1.0
-0.6852726096573138,0.8588320736178172,1.0
-0.921436034577727,-0.7275934849135703,-1.0
0.06777443157997909,-0.5273735683853398,1.0
-0.7869114182890347,0.12346854042640687,1.0
0.7155812256665162,0.6051961336349392,-1.0
-0.9626432357572503,0.4557071247439506,1.0
0.8764228924954276,-0.1439111364888892,1.0
0.9386922090575085,-0.15303649921197993,1.0
0.590076392088789,-0.7046051859775666,-1.0
0.48728979667212147,0.1520640288803039,1.0
-0.2990604464917075,0.6499503895621401,1.0
0.5562108120243472,0.9688469504987829,1.0
0.9674740077903512,-0.6271171197442309,1.0
0.25759867724461216,0.6405182526198188,-1.0
-0.2253402206607864,0.9136755278416149,1.0
-0.08918122970682152,0.739089216197206,1.0
-0.9084536706805775,0.2777081318790089,1.0
0.298349355538744,-0.667880259361161,1.0
0.8417300686277307,0.26543802850835885,-1.0
-0.6346513309867834,0.43980182826642733,-1.0
0.06260507025649553,0.18837740365360434,-1.0
-0.07187867484022892,-0.3388735846968136,-1.0
0.1326618123129497,-0.5813383496641451,1.0
-0.477842428809397,-0.20525462988589283,1.0
0.5513978001656916,-0.3422654957134339,-1.0
0.4813062643294632,0.4343944998557836,1.0
-0.7258555795943278,0.22915699186560534,1.0
0.45034625275758167,0.8784305432576966,1.0
-0.9003633450027946,0.347388286291493,1.0
-0.6069897704369691,0.47451835686496424,-1.0
0.6371168032644245,-0.7173366894282243,-1.0
0.9566296565730836,0.566280469725772,-1.0
-0.49279680582125196,-0.33426667018375467,1.0
0.2639922237710264,-0.39342373696273536,1.0
0.9883362695277307,0.47448368495305626,-1.0
-0.33640552284161274,0.09648640023997923,-1.0
-0.2451209505657892,-0.5831237983641373,-1.0
-0.26133549402890566,0.4834298762582596,1.0
-0.8006564161647969,-0.32198635910309936,-1.0
0.29496104127561207,-0.7040078850575684,1.0
-0.44665297619262145,0.05081870762562368,-1.0
-0.25084553886563166,0.23811557119893978,1.0
-0.3569976582671741,-0.9812665352571908,1.0
-0.2824223075685479,0.8895903683357922,1.0
-0.9787941328165886,0.9623480391433321,1.0
-0.509818184284875,0.970368717767377,-1.0
-0.06753375023782793,-0.7975382113273435,-1.0
0.5911494577073124,-0.5372611876719817,-1.0
0.36171616944140994,-0.7310992273142269,-1.0
0.20568981324486058,0.5699237429884001,-1.0
0.4907524021367886,-0.18597320913592008,-1.0
0.6739933694925844,-0.15254417565151246,1.0
-0.6070697718597486,-0.4913310910465716,1.0
-0.4017292772708623,-0.07351627236687519,1.0
-0.21148731544777122,0.5358575079168748,1.0
-0.544232023768705,-0.7286274585374344,1.0
0.05459481469318761,0.9859331747057223,-1.0
-0.7767123159038591,0.6195488926419606,1.0
0.32198514401851663,-0.7663522298948104,1.0
0.8456833880583698,0.2918180405167943,-1.0
-0.4561902493988026,-0.5771360488554125,1.0
-0.5042987350010579,0.5038354030544414,-1.0
-0.4707507812718903,0.9912086190898051,-1.0
0.9346780312405232,0.08560739886241442,-1.0
0.10034653853840259,0.4235242599657614,-1.0
0.05256118037342361,0.7484212440242317,-1.0
-0.48879864304240095,-0.9436145648546541,1.0
0.752401896409266,0.7261681288466286,-1.0
0.4576432991489452,-0.384377463169419,-1.0
0.551428275060136,0.9936121792835038,1.0
0.9278329265197991,0.4197047247022876,-1.0
0.2393372507091862,-0.24551383668176552,1.0
0.1611233739305291,-0.02777423755313091,1.0
0.8231061392728529,-0.5946159514697664,1.0
-0.9740053335911498,-0.9373826536070686,-1.0
0.7401282956035222,0.31717120486721573,-1.0
-0.8225209682003103,-0.989430354528049,-1.0
-0.5243454439107251,-0.9736013789964664,1.0
0.43473365597676095,0.19417440475030134,1.0
-0.6603277191358814,-0.8848524951810293,-1.0
-0.6493551094766215,-0.8539818591865378,1.0
-0.2969210564039497,0.3015128630300017,1.0
0.7296990504428094,0.37837120731622265,-1.0
0.7697240352659194,0.7097376146649836,-1.0
-0.19495837073536304,-0.4630260427283024,-1.0
0.5483851590304569,0.8573497706891464,1.0
-0.8753319177421957,-0.5887323456688325,-1.0
-0.118066894852487,-0.815979169344248,-1.0
0.9913624632698408,-0.14260179592458422,1.0
